id_medic	tags
3400936391680	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", ""3.8.1.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", '3.8.1.1.6 QUINAPRIL', '3.8.1.1.6.4 QUINAPRIL TEVA 20MG CPR 28']"
3400936392113	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.1 ANTIDEPRESSEURS', '10.6.1.2 INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE', '10.6.1.2.3 PAROXETINE', '10.6.1.2.3.7 PAROXETINE ISOMED 20 MG CPR SEC 14']
3400936392342	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.1 ANTIDEPRESSEURS', '10.6.1.2 INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE', '10.6.1.2.3 PAROXETINE', '10.6.1.2.3.8 PAROXETINE RPG 20MG CPR SEC 14']
3400936393172	['10 Syst\xe8me nerveux', '10.5 PSYCHOLEPTIQUES', '10.5.1 ANTIPSYCHOTIQUES', '10.5.1.8 BENZAMIDES', '10.5.1.8.3 AMISULPRIDE', '10.5.1.8.3.10 AMISULPRIDE MYLAN 200MG CPR SEC 60']
3400936393523	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.1 ANTIDEPRESSEURS', '10.6.1.2 INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE', '10.6.1.2.2 CITALOPRAM', '10.6.1.2.2.9 CITALOPRAM TEVA SANTE 20MG CPR SEC 28']
3400936394063	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.1 ANTIDEPRESSEURS', '10.6.1.2 INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE', '10.6.1.2.2 CITALOPRAM', '10.6.1.2.2.10 CITALOPRAM ISOMED 20 MG CPR SEC 28']
3400936394643	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.1 ANTIDEPRESSEURS', '10.6.1.2 INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE', '10.6.1.2.2 CITALOPRAM', '10.6.1.2.2.11 CITALOPRAM SANDOZ 20MG CPR SEC 28']
3400936395015	['1 Syst\xe8me digestif et m\xe9tabolisme', '1.3 MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX', '1.3.4 STIMULANTS DE LA MOTRICITE INTESTINALE', '1.3.4.1 STIMULANTS DE LA MOTRICITE INTESTINALE', '1.3.4.1.2 DOMPERIDONE', '1.3.4.1.2.20 DOMPERIDONE ZYDUS 10MG CPR 40']
3400936395534	['1 Syst\xe8me digestif et m\xe9tabolisme', '1.8 MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES', '1.8.1 MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES', '1.8.1.1 PREPARATIONS ENZYMATIQUES', '1.8.1.1.1 MULTIENZYMES (LIPASE, PROTEASE...)', '1.8.1.1.1.6 CREON 25 000 U GELULE 60']
3400936396425	['1 Syst\xe8me digestif et m\xe9tabolisme', '1.8 MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES', '1.8.1 MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES', '1.8.1.1 PREPARATIONS ENZYMATIQUES', '1.8.1.1.1 MULTIENZYMES (LIPASE, PROTEASE...)', '1.8.1.1.1.7 CREON 12 000 U GELULE 60']
3400936396654	['1 Syst\xe8me digestif et m\xe9tabolisme', '1.8 MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES', '1.8.1 MEDICAMENTS DE LA DIGESTION, ENZYMES INCLUSES', '1.8.1.1 PREPARATIONS ENZYMATIQUES', '1.8.1.1.1 MULTIENZYMES (LIPASE, PROTEASE...)', '1.8.1.1.1.8 CREON 12 000 U GELULE 120']
3400936396715	"['6 Hormones syst\xe9miques, \xe0 l exclu', '6.1 HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES', ""6.1.1 HORMONES DE L'ANTE HYPOPHYSE ET ANALOGUES"", '6.1.1.2 SOMATROPINE ET AGONISTES DE LA SOMATROPINE', '6.1.1.2.1 SOMATROPINE', '6.1.1.2.1.28 NORDITROPINE NORDIFLEX 5 MG/1,5 ML SOL INJ STYLO 1']"
3400936396883	"['6 Hormones syst\xe9miques, \xe0 l exclu', '6.1 HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES', ""6.1.1 HORMONES DE L'ANTE HYPOPHYSE ET ANALOGUES"", '6.1.1.2 SOMATROPINE ET AGONISTES DE LA SOMATROPINE', '6.1.1.2.1 SOMATROPINE', '6.1.1.2.1.29 NORDITROPINE NORDIFLEX 10 MG/1,5 ML SOL INJ STYLO 1']"
3400936396944	"['6 Hormones syst\xe9miques, \xe0 l exclu', '6.1 HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES', ""6.1.1 HORMONES DE L'ANTE HYPOPHYSE ET ANALOGUES"", '6.1.1.2 SOMATROPINE ET AGONISTES DE LA SOMATROPINE', '6.1.1.2.1 SOMATROPINE', '6.1.1.2.1.30 NORDITROPINE NORDIFLEX 15 MG/1,5 ML SOL INJ STYLO 1']"
3400936397026	['7 Anti-infectieux (usage syst\xe9miq', '7.5 IMMUNSERUMS ET IMMUNOGLOBULINES', '7.5.1 IMMUNOGLOBULINES', '7.5.1.1 IMMUNOGLOBULINES SPECIFIQUES', '7.5.1.1.1 IMMUNOGLOBULINE ANTI-D (rh)', '7.5.1.1.1.1 RHOPHYLAC 0,2MG/2ML SOL INJ 1/2 ML']
3400936397194	['7 Anti-infectieux (usage syst\xe9miq', '7.5 IMMUNSERUMS ET IMMUNOGLOBULINES', '7.5.1 IMMUNOGLOBULINES', '7.5.1.1 IMMUNOGLOBULINES SPECIFIQUES', '7.5.1.1.1 IMMUNOGLOBULINE ANTI-D (rh)', '7.5.1.1.1.2 RHOPHYLAC 0,3MG/2ML SOL INJ 1/2 ML']
3400936397774	['12 Syst\xe8me respiratoire', '12.4 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4 AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4.4 MIZOLASTINE', '12.4.1.4.4.1 MIZOLLEN LP 10MG CPR 15']
3400936398085	['12 Syst\xe8me respiratoire', '12.4 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1 ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4 AUTRES ANTIHISTAMINIQUES A USAGE SYSTEMIQUE', '12.4.1.4.4 MIZOLASTINE', '12.4.1.4.4.2 MIZOLLEN 10 MG CPR 30']
3400936401488	['13 Organes sensoriels', '13.2 MEDICAMENTS OTOLOGIQUES', '13.2.2 CORTICOIDES ET ANTIINFECTIEUX EN ASSOCIATION', '13.2.2.1 CORTICOIDES ET ANTIINFECTIEUX EN ASSOCIATION', '13.2.2.1.2 DEXAMETHASONE ET ANTIINFECTIEUX', '13.2.2.1.2.4 AURICULARUM PDRE SOLV SOL AURICULAIRE 1/10 ML']
3400936401549	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.1 ANTIDEPRESSEURS', '10.6.1.1 INHIBITEURS NON SELECTIFS DE LA RECAPTURE DE LA MONOAMINE', '10.6.1.1.6 DOSULEPINE', '10.6.1.1.6.3 PROTHIADEN 25 MG GELULE 50']
3400936404380	['7 Anti-infectieux (usage syst\xe9miq', '7.4 ANTIVIRAUX A USAGE SYSTEMIQUE', '7.4.1 ANTIVIRAUX A ACTION DIRECTE', '7.4.1.2 INHIBITEURS DE PROTEASE', '7.4.1.2.5 ATAZANAVIR', '7.4.1.2.5.1 REYATAZ 150MG GELULE 60']
3400936404502	['7 Anti-infectieux (usage syst\xe9miq', '7.4 ANTIVIRAUX A USAGE SYSTEMIQUE', '7.4.1 ANTIVIRAUX A ACTION DIRECTE', '7.4.1.2 INHIBITEURS DE PROTEASE', '7.4.1.2.5 ATAZANAVIR', '7.4.1.2.5.2 REYATAZ 200MG GELULE 60']
3400936406162	['7 Anti-infectieux (usage syst\xe9miq', '7.2 ANTIMYCOSIQUES A USAGE SYSTEMIQUE', '7.2.1 ANTIMYCOSIQUES A USAGE SYSTEMIQUE', '7.2.1.3 DERIVES TRIAZOLES', '7.2.1.3.3 VORICONAZOLE', '7.2.1.3.3.12 VFEND 40 MG/ML PDRE SUSP BUV FL 1']
3400936406223	"['6 Hormones syst\xe9miques, \xe0 l exclu', '6.1 HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES', ""6.1.1 HORMONES DE L'ANTE HYPOPHYSE ET ANALOGUES"", '6.1.1.2 SOMATROPINE ET AGONISTES DE LA SOMATROPINE', '6.1.1.2.1 SOMATROPINE', '6.1.1.2.1.31 NUTROPINAQ 10 MG/2ML SOL INJ 1/2 ML']"
3400936406391	['7 Anti-infectieux (usage syst\xe9miq', '7.4 ANTIVIRAUX A USAGE SYSTEMIQUE', '7.4.1 ANTIVIRAUX A ACTION DIRECTE', '7.4.1.2 INHIBITEURS DE PROTEASE', '7.4.1.2.4 FOSAMPRENAVIR', '7.4.1.2.4.1 TELZIR 700 MG CPR 60']
3400936406681	['8 Antin\xe9oplasiques et agents immu', '8.1 ANTINEOPLASIQUES', '8.1.2 ANTIMETABOLITES', '8.1.2.2 ANALOGUES DE LA PURINE', '8.1.2.2.2 CLADRIBINE', '8.1.2.2.2.1 LITAK 2 MG/ML SOL INJ 1/5 ML']
3400936406742	['8 Antin\xe9oplasiques et agents immu', '8.1 ANTINEOPLASIQUES', '8.1.2 ANTIMETABOLITES', '8.1.2.2 ANALOGUES DE LA PURINE', '8.1.2.2.2 CLADRIBINE', '8.1.2.2.2.2 LITAK 2 MG/ML SOL INJ 5/5 ML']
3400936406971	['10 Syst\xe8me nerveux', '10.5 PSYCHOLEPTIQUES', '10.5.1 ANTIPSYCHOTIQUES', '10.5.1.10 AUTRES ANTIPSYCHOTIQUES', '10.5.1.10.2 ARIPIPRAZOLE', '10.5.1.10.2.31 ABILIFY 5MG CPR 28']
3400936407343	['10 Syst\xe8me nerveux', '10.5 PSYCHOLEPTIQUES', '10.5.1 ANTIPSYCHOTIQUES', '10.5.1.10 AUTRES ANTIPSYCHOTIQUES', '10.5.1.10.2 ARIPIPRAZOLE', '10.5.1.10.2.32 ABILIFY 10MG CPR 28']
3400936407862	['10 Syst\xe8me nerveux', '10.5 PSYCHOLEPTIQUES', '10.5.1 ANTIPSYCHOTIQUES', '10.5.1.10 AUTRES ANTIPSYCHOTIQUES', '10.5.1.10.2 ARIPIPRAZOLE', '10.5.1.10.2.33 ABILIFY 15MG CPR 28']
3400936408982	['10 Syst\xe8me nerveux', '10.7 AUTRES MEDICAMENTS DU SYSTEME NERVEUX', '10.7.2 MEDICAMENTS UTILISES DANS LES PHENOM\xc8NES DE DEPENDANCE', '10.7.2.1 MEDICAMENTS UTILISES DANS LA DEPENDANCE \xc0 LA NICOTINE', '10.7.2.1.1 NICOTINE', '10.7.2.1.1.36 NICOTINELL 1MG CPR MENT SS SUCRE 36']
3400936409064	['10 Syst\xe8me nerveux', '10.7 AUTRES MEDICAMENTS DU SYSTEME NERVEUX', '10.7.2 MEDICAMENTS UTILISES DANS LES PHENOM\xc8NES DE DEPENDANCE', '10.7.2.1 MEDICAMENTS UTILISES DANS LA DEPENDANCE \xc0 LA NICOTINE', '10.7.2.1.1 NICOTINE', '10.7.2.1.1.37 NICOTINELL 1MG CPR MENT SS SUCRE 96']
3400936409705	['1 Syst\xe8me digestif et m\xe9tabolisme', '1.6 LAXATIFS', '1.6.1 LAXATIFS', '1.6.1.4 LAXATIFS OSMOTIQUES', '1.6.1.4.7 MACROGOL EN ASSOCIATION', '1.6.1.4.7.9 MOVICOL ENFANT (MACROGOL 6,563 G PDRE SOL BUV SACHET 20/6,9 G']
3400936410305	['8 Antin\xe9oplasiques et agents immu', '8.4 IMMUNOSUPPRESSEURS', '8.4.1 IMMUNOSUPPRESSEURS', '8.4.1.1 IMMUNOSUPPRESSEURS SELECTIFS', '8.4.1.1.4 EVEROLIMUS', '8.4.1.1.4.1 CERTICAN 0,75MG CPR 60']
3400936410824	['8 Antin\xe9oplasiques et agents immu', '8.4 IMMUNOSUPPRESSEURS', '8.4.1 IMMUNOSUPPRESSEURS', '8.4.1.1 IMMUNOSUPPRESSEURS SELECTIFS', '8.4.1.1.4 EVEROLIMUS', '8.4.1.1.4.2 CERTICAN 0,50MG CPR 60']
3400936411135	['8 Antin\xe9oplasiques et agents immu', '8.4 IMMUNOSUPPRESSEURS', '8.4.1 IMMUNOSUPPRESSEURS', '8.4.1.1 IMMUNOSUPPRESSEURS SELECTIFS', '8.4.1.1.4 EVEROLIMUS', '8.4.1.1.4.3 CERTICAN 0,25MG CPR 60']
3400936411593	['8 Antin\xe9oplasiques et agents immu', '8.4 IMMUNOSUPPRESSEURS', '8.4.1 IMMUNOSUPPRESSEURS', '8.4.1.1 IMMUNOSUPPRESSEURS SELECTIFS', '8.4.1.1.4 EVEROLIMUS', '8.4.1.1.4.4 CERTICAN 0,1MG CPR DISPERSIBLE 60']
3400936411883	['8 Antin\xe9oplasiques et agents immu', '8.4 IMMUNOSUPPRESSEURS', '8.4.1 IMMUNOSUPPRESSEURS', '8.4.1.1 IMMUNOSUPPRESSEURS SELECTIFS', '8.4.1.1.4 EVEROLIMUS', '8.4.1.1.4.5 CERTICAN 0,25MG CPR DISPERSIBLE 60']
3400936412026	['12 Syst\xe8me respiratoire', '12.2 MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES', '12.2.1 ADRENERGIQUES POUR INHALATION', '12.2.1.1 AGONISTES SELECTIFS BETA 2 ADRENERGIQUES', '12.2.1.1.1 SALBUTAMOL', '12.2.1.1.1.7 VENTILASTIN NOVOLIZER 100MCG/DOSE PDR INH 200 DOSES +INHALATEUR']
3400936412194	['12 Syst\xe8me respiratoire', '12.2 MEDICAMENTS POUR LES SYNDROMES OBSTRUCTIFS DES VOIES AERIENNES', '12.2.1 ADRENERGIQUES POUR INHALATION', '12.2.1.1 AGONISTES SELECTIFS BETA 2 ADRENERGIQUES', '12.2.1.1.1 SALBUTAMOL', '12.2.1.1.1.8 VENTILASTIN NOVOLIZER 100MCG/DOSE PDR INH 200 DOSES']
3400936413146	"['1 Syst\xe8me digestif et m\xe9tabolisme', ""1.2 MEDICAMENTS POUR LES TROUBLES DE L'ACIDITE"", ""1.2.2 MEDICAMENTS POUR L'ULC\xc8RE PEPTIQUE ET LE REFLUX GASTRO-OESOPHAGIEN (RGO)"", '1.2.2.1 ANTAGONISTES DES RECEPTEURS H2', '1.2.2.1.2 RANITIDINE', '1.2.2.1.2.31 RANITIDINE ARROW 75MG CPR EFF 28']"
3400936413726	"['5 Syst\xe8me g\xe9nito-urinaire et horm', '5.3 HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE', '5.3.1 CONTRACEPTIFS HORMONAUX A USAGE SYSTEMIQUE', ""5.3.1.4 CONTRACEPTION D'URGENCE"", '5.3.1.4.1 LEVONORGESTREL', '5.3.1.4.1.5 NORLEVO 1,5MG CPR 1']"
3400936414327	['8 Antin\xe9oplasiques et agents immu', '8.4 IMMUNOSUPPRESSEURS', '8.4.1 IMMUNOSUPPRESSEURS', '8.4.1.5 AUTRES IMMUNOSUPPRESSEURS', '8.4.1.5.1 AZATHIOPRINE', '8.4.1.5.1.2 IMUREL 25 MG CPR 50']
3400936414907	['8 Antin\xe9oplasiques et agents immu', '8.4 IMMUNOSUPPRESSEURS', '8.4.1 IMMUNOSUPPRESSEURS', '8.4.1.5 AUTRES IMMUNOSUPPRESSEURS', '8.4.1.5.1 AZATHIOPRINE', '8.4.1.5.1.3 IMUREL 50 MG CPR 100']
3400936415508	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", ""3.8.1.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", '3.8.1.1.3 LISINOPRIL', '3.8.1.1.3.8 LISINOPRIL SANDOZ 5MG CPR SEC 28']"
3400936415737	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", ""3.8.1.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", '3.8.1.1.3 LISINOPRIL', '3.8.1.1.3.9 LISINOPRIL SANDOZ 20MG CPR SEC 28']"
3400936416628	['4 Dermatologie', '4.6 ANTISEPTIQUES ET DESINFECTANTS', '4.6.1 ANTISEPTIQUES ET DESINFECTANTS', '4.6.1.1 BIGUANIDES ET AMIDINES', '4.6.1.1.1 CHLORHEXIDINE', '4.6.1.1.1.5 SEPTIVON 1,5% SOL FL 250ML 1/250 ML']
3400936417687	['1 Syst\xe8me digestif et m\xe9tabolisme', '1.3 MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX', '1.3.4 STIMULANTS DE LA MOTRICITE INTESTINALE', '1.3.4.1 STIMULANTS DE LA MOTRICITE INTESTINALE', '1.3.4.1.2 DOMPERIDONE', '1.3.4.1.2.21 DOMPERIDONE ACTAVIS 10MG CPR 40']
3400936417809	['1 Syst\xe8me digestif et m\xe9tabolisme', '1.3 MEDICAMENTS POUR LES TROUBLES FONCTIONNELS GASTROINTESTINAUX', '1.3.4 STIMULANTS DE LA MOTRICITE INTESTINALE', '1.3.4.1 STIMULANTS DE LA MOTRICITE INTESTINALE', '1.3.4.1.2 DOMPERIDONE', '1.3.4.1.2.22 DOMPERIDONE ARROW 1MG/ML SUSP BUV 1/200 ML']
3400936422650	['7 Anti-infectieux (usage syst\xe9miq', '7.1 ANTIBACTERIENS A USAGE SYSTEMIQUE', '7.1.1 TETRACYCLINES', '7.1.1.1 TETRACYCLINES', '7.1.1.1.2 DOXYCYCLINE', '7.1.1.1.2.31 DOXYLIS 100 MG G\xe9 CPR SEC 30']
3400936423022	['7 Anti-infectieux (usage syst\xe9miq', '7.1 ANTIBACTERIENS A USAGE SYSTEMIQUE', '7.1.1 TETRACYCLINES', '7.1.1.1 TETRACYCLINES', '7.1.1.1.2 DOXYCYCLINE', '7.1.1.1.2.32 DOXYLIS 100 MG G\xe9 CPR SEC 30']
3400936423480	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.1 ANTIDEPRESSEURS', '10.6.1.2 INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE', '10.6.1.2.1 FLUOXETINE', '10.6.1.2.1.17 FLUOXETINE ACTAVIS 20MG GELULE 14']
3400936424661	['4 Dermatologie', '4.4 ANTIBIOTIQUES ET CHIMIOTHERAPIE A USAGE DERMATOLOGIQUE', '4.4.2 CHIMIOTHERAPIE A USAGE TOPIQUE', '4.4.2.2 ANTIVIRAUX', '4.4.2.2.1 ACICLOVIR', '4.4.2.2.1.9 ACICLOVIR ZYDUS 5% CREME TB 10G 1/10 G']
3400936424722	"['1 Syst\xe8me digestif et m\xe9tabolisme', '1.11 SUPPLEMENTS MINERAUX', '1.11.1 CALCIUM', ""1.11.1.2 CALCIUM EN ASSOCIATION AVEC D'AUTRES SUBSTANCES"", '1.11.1.2.1 CALCIUM EN ASSOCIATION AVEC VITAMINE D ET/OU AUTRES MEDICAMENTS', '1.11.1.2.1.30 FIXICAL VITAMINE D3 1000MG/800UI CPR 30']"
3400936425262	['3 Syst\xe8me cardio-vasculaire', '3.1 MEDICAMENTS EN CARDIOLOGIE', '3.1.2 ANTIARYTHMIQUES, CLASSE I ET III', '3.1.2.2 ANTIARYTHMIQUES, CLASSE IC', '3.1.2.2.2 FLECAINIDE', '3.1.2.2.2.19 FLECAINIDE MYLAN 100 MG CPR SEC 30']
3400936428973	['10 Syst\xe8me nerveux', '10.6 PSYCHOANALEPTIQUES', '10.6.1 ANTIDEPRESSEURS', '10.6.1.2 INHIBITEURS SELECTIFS DE LA RECAPTURE DE LA SEROTONINE', '10.6.1.2.6 ESCITALOPRAM', '10.6.1.2.6.78 SEROPLEX 5MG CPR 14']
3400936429055	['10 Syst\xe8me nerveux', '10.5 PSYCHOLEPTIQUES', '10.5.2 ANXIOLYTIQUES', '10.5.2.1 DERIVES DE LA BENZODIAZEPINE', '10.5.2.1.8 ALPRAZOLAM', '10.5.2.1.8.24 ALPRAZOLAM BIOGARAN 0,50MG CPR SEC 30']
3400936429116	['10 Syst\xe8me nerveux', '10.5 PSYCHOLEPTIQUES', '10.5.2 ANXIOLYTIQUES', '10.5.2.1 DERIVES DE LA BENZODIAZEPINE', '10.5.2.1.8 ALPRAZOLAM', '10.5.2.1.8.25 ALPRAZOLAM BIOGARAN 0,25MG CPR SEC 30']
3400936429345	['7 Anti-infectieux (usage syst\xe9miq', '7.1 ANTIBACTERIENS A USAGE SYSTEMIQUE', '7.1.8 QUINOLONES ANTIBACTERIENNES', '7.1.8.1 FLUOROQUINOLONES', '7.1.8.1.2 CIPROFLOXACINE', '7.1.8.1.2.10 CIFLOX 250MG CPR 12']
3400936429635	['7 Anti-infectieux (usage syst\xe9miq', '7.1 ANTIBACTERIENS A USAGE SYSTEMIQUE', '7.1.8 QUINOLONES ANTIBACTERIENNES', '7.1.8.1 FLUOROQUINOLONES', '7.1.8.1.2 CIPROFLOXACINE', '7.1.8.1.2.11 CIFLOX 500MG CPR 12']
3400936430815	['7 Anti-infectieux (usage syst\xe9miq', '7.1 ANTIBACTERIENS A USAGE SYSTEMIQUE', '7.1.8 QUINOLONES ANTIBACTERIENNES', '7.1.8.1 FLUOROQUINOLONES', '7.1.8.1.2 CIPROFLOXACINE', '7.1.8.1.2.12 CIPROFLOXACINE ZYDUS 500MG CPR 12']
3400936430983	['7 Anti-infectieux (usage syst\xe9miq', '7.1 ANTIBACTERIENS A USAGE SYSTEMIQUE', '7.1.8 QUINOLONES ANTIBACTERIENNES', '7.1.8.1 FLUOROQUINOLONES', '7.1.8.1.2 CIPROFLOXACINE', '7.1.8.1.2.13 CIPROFLOXACINE ZYDUS 250MG CPR 12']
3400936431065	['9 Syst\xe8me musculo-squelettique', '9.1 ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX', '9.1.1 ANTIINFLAMMATOIRES, ANTIRHUMATISMAUX, NON STEROIDIENS', '9.1.1.2 OXICAMS', '9.1.1.2.1 PIROXICAM', '9.1.1.2.1.22 PIROXICAM ZYDUS 20MG GELULE 15']
3400936431126	['8 Antin\xe9oplasiques et agents immu', '8.1 ANTINEOPLASIQUES', '8.1.2 ANTIMETABOLITES', '8.1.2.2 ANALOGUES DE LA PURINE', '8.1.2.2.1 MERCAPTOPURINE', '8.1.2.2.1.2 PURINETHOL 50 MG CPR SEC 25']
3400936434608	['5 Syst\xe8me g\xe9nito-urinaire et horm', '5.3 HORMONES SEXUELLES ET MODULATEURS DE LA FONCTION GENITALE', '5.3.3 ESTROGENES', '5.3.3.1 ESTROGENES NATURELS ET HEMISYNTHETIQUES NON ASSOCIES', '5.3.3.1.1 ESTRADIOL', '5.3.3.1.1.35 OESTRODOSE 0,06 P. 100 GEL FLACON 32 DOSES']
3400936437500	['3 Syst\xe8me cardio-vasculaire', '3.9 AGENTS MODIFIANT LES LIPIDES', '3.9.1 AGENTS MODIFIANT LES LIPIDES NON ASSOCIES', '3.9.1.2 FIBRATES', '3.9.1.2.3 FENOFIBRATE', '3.9.1.2.3.37 FENOFIBRATE FOURNIER 67MG GELULE 60']
3400936437678	['3 Syst\xe8me cardio-vasculaire', '3.9 AGENTS MODIFIANT LES LIPIDES', '3.9.1 AGENTS MODIFIANT LES LIPIDES NON ASSOCIES', '3.9.1.2 FIBRATES', '3.9.1.2.3 FENOFIBRATE', '3.9.1.2.3.38 FENOFIBRATE FOURNIER 200MG GELULE 30']
3400936438040	['9 Syst\xe8me musculo-squelettique', '9.2 TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES', '9.2.1 TOPIQUES POUR DOULEURS ARTICULAIRE ET MUSCULAIRE', '9.2.1.1 ANTIINFLAMMATOIRES NON STEROIDIENS A USAGE TOPIQUE', '9.2.1.1.3 IBUPROFENE', '9.2.1.1.3.4 ANTARENE 5% GEL TUBE 100G 1/100 G']
3400936439740	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", ""3.8.1.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", '3.8.1.1.5 RAMIPRIL', '3.8.1.1.5.19 TRIATEC 1,25MG CPR 30']"
3400936440111	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", ""3.8.1.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", '3.8.1.1.5 RAMIPRIL', '3.8.1.1.5.20 TRIATEC 2,5MG CPR 30']"
3400936440579	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", ""3.8.1.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", '3.8.1.1.5 RAMIPRIL', '3.8.1.1.5.21 TRIATEC 5MG CPR 30']"
3400936440920	"['1 Syst\xe8me digestif et m\xe9tabolisme', '1.11 SUPPLEMENTS MINERAUX', '1.11.1 CALCIUM', ""1.11.1.2 CALCIUM EN ASSOCIATION AVEC D'AUTRES SUBSTANCES"", '1.11.1.2.1 CALCIUM EN ASSOCIATION AVEC VITAMINE D ET/OU AUTRES MEDICAMENTS', '1.11.1.2.1.31 CACIT VITAMINE D3 500 MG/440 UI CPR 60']"
3400936441231	"['3 Syst\xe8me cardio-vasculaire', '3.8 MEDICAMENTS AGISSANT SUR LE SYSTEME RENINE-ANGIOTENSINE', ""3.8.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", ""3.8.1.1 INHIBITEURS DE L'ENZYME DE CONVERSION (IEC) NON ASSOCIES"", '3.8.1.1.10 TRANDOLAPRIL', '3.8.1.1.10.7 ODRIK 4 MG GELULE 28']"
3400936441460	['11 Antiparasitaires, insecticides', '11.1 ANTIPROTOZOAIRES', '11.1.2 ANTIPALUDIQUES', '11.1.2.1 AMINOQUINOLEINES', '11.1.2.1.2 HYDROXYCHLOROQUINE (SULFATE)', '11.1.2.1.2.1 PLAQUENIL 200 MG CPR 30']
